sample_key,candidate_score_step24,candidate_tier_step24,is_high_zt_observed_step24,is_low_kappa_high_sigma_step24,is_nanocarbon_candidate_step24
10.1039_c6tc00893c__sample_46785,25,C,True,False,False
10.1039_c6tc01115b__sample_82235,-30,low,False,False,False
10.1039_c6tc01115b__sample_82236,-30,low,False,False,False
10.1039_c6tc01115b__sample_82239,-30,low,False,False,False
10.1039_c6tc01115b__sample_82241,-30,low,False,False,False
10.1039_c6tc01115b__sample_82242,-30,low,False,False,False
10.1039_c7cc05935c__sample_31540,105,A,True,True,False
10.1039_c7cc05935c__sample_31541,10,review,True,False,False
10.1039_c7cc05935c__sample_31542,20,review,False,True,False
10.1039_c7cc05935c__sample_31543,20,review,False,True,False
10.1039_c7cp02744c__sample_82323,15,review,False,False,False
10.1039_c7cp02744c__sample_82324,15,review,False,False,False
10.1039_c7cp02744c__sample_82325,15,review,False,False,False
10.1039_c7cp02744c__sample_82326,15,review,False,False,False
10.1039_c7cp02744c__sample_82327,15,review,False,False,False
10.1039_c7cp02744c__sample_82328,15,review,False,False,False
10.1039_c7cp02744c__sample_82329,15,review,False,False,False
10.1039_c7cp04801g__sample_82422,-45,low,False,False,False
10.1039_c7cp04801g__sample_82423,-30,low,False,False,False
10.1039_c7cp04801g__sample_82424,-30,low,False,False,False
10.1039_c7cp04801g__sample_82425,-30,low,False,False,False
10.1039_c7cp04801g__sample_82426,-30,low,False,False,False
10.1039_c7cp07521a__sample_83036,15,review,False,False,False
10.1039_c7cp07521a__sample_83037,30,C,False,False,False
10.1039_c7cp07521a__sample_83038,-5,low,False,False,False
10.1039_c7cp07521a__sample_83039,-5,low,False,False,False
10.1039_c7cp07521a__sample_83040,-30,low,False,False,False
10.1039_c7cp07521a__sample_83041,-45,low,False,False,False
10.1039_c7cp07521a__sample_83042,-30,low,False,False,False
10.1039_c7cp07521a__sample_83043,-45,low,False,False,False
10.1039_c7dt03223d__sample_31704,-30,low,False,False,False
10.1039_c7dt03223d__sample_31705,-30,low,False,False,False
10.1039_c7dt03223d__sample_31706,20,review,False,True,False
10.1039_c7dt03223d__sample_31707,20,review,False,True,False
10.1039_c7dt03223d__sample_31708,20,review,False,True,False
10.1039_c7dt03223d__sample_31709,20,review,False,True,False
10.1039_c7dt03223d__sample_31710,20,review,False,True,False
10.1039_c7dt03223d__sample_31711,-30,low,False,False,False
10.1039_c7dt03787b__sample_82882,-30,low,False,False,False
10.1039_c7dt03787b__sample_82883,-30,low,False,False,False
10.1039_c7dt03787b__sample_82884,-30,low,False,False,False
10.1039_c7dt03787b__sample_82885,-30,low,False,False,False
10.1039_c7dt03787b__sample_82888,-30,low,False,False,False
10.1039_c7dt03787b__sample_82890,-30,low,False,False,False
10.1039_c7dt03787b__sample_82892,-30,low,False,False,False
10.1039_c7dt03787b__sample_82893,-30,low,False,False,False
10.1039_c7dt03787b__sample_82906,-30,low,False,False,False
10.1039_c7dt03787b__sample_82907,-30,low,False,False,False
10.1039_c7dt03787b__sample_82909,-30,low,False,False,False
10.1039_c7dt03787b__sample_82926,-30,low,False,False,False
10.1039_c7dt03787b__sample_82927,-30,low,False,False,False
10.1039_c7dt03787b__sample_82928,-30,low,False,False,False
10.1039_c7dt03787b__sample_82929,-30,low,False,False,False
10.1039_c7dt03787b__sample_82930,-30,low,False,False,False
10.1039_c7dt03787b__sample_82931,-30,low,False,False,False
10.1039_c7ee00098g__sample_31366,105,A,True,True,False
10.1039_c7ee00098g__sample_31367,130,A,True,True,False
10.1039_c7ee00098g__sample_31368,130,A,True,True,False
10.1039_c7ee00098g__sample_31369,130,A,True,True,False
10.1039_c7ee00098g__sample_31370,130,A,True,True,False
10.1039_c7ee01871a__sample_34426,45,C,False,True,False
10.1039_c7ee01871a__sample_34427,25,C,False,True,False
10.1039_c7ee01871a__sample_34428,110,A,True,True,False
10.1039_c7ee01871a__sample_34429,110,A,True,True,False
10.1039_c7ee01871a__sample_34430,70,B,False,True,False
10.1039_c7ee03062b__sample_83118,-30,low,False,False,False
10.1039_c7ee03062b__sample_83119,-30,low,False,False,False
10.1039_c7ee03062b__sample_83120,-30,low,False,False,False
10.1039_c7ee03062b__sample_83121,-30,low,False,False,False
10.1039_c7ee03062b__sample_83122,-30,low,False,False,False
10.1039_c7ee03062b__sample_83123,-30,low,False,False,False
10.1039_c7ee03062b__sample_83124,-30,low,False,False,False
10.1039_c7ee03062b__sample_83125,-30,low,False,False,False
10.1039_c7ee03062b__sample_83126,-30,low,False,False,False
10.1039_c7qi00051k__sample_2610,70,B,False,True,False
10.1039_c7qi00051k__sample_2611,70,B,False,True,False
10.1039_c7qi00051k__sample_2612,70,B,False,True,False
10.1039_c7qi00051k__sample_2613,70,B,False,True,False
10.1039_c7qi00051k__sample_2614,20,review,False,True,False
10.1039_c7qi00051k__sample_2615,20,review,False,True,False
10.1039_c7qi00051k__sample_2616,70,B,False,True,False
10.1039_c7qi00051k__sample_2617,70,B,False,True,False
10.1039_c7qi00051k__sample_2618,110,A,True,True,False
10.1039_c7qi00051k__sample_2619,105,A,True,True,False
10.1039_c7qi00051k__sample_2620,70,B,False,True,False
10.1039_c7qi00138j__sample_31422,-60,low,False,False,False
10.1039_c7qi00138j__sample_31423,-30,low,False,False,False
10.1039_c7qi00138j__sample_31430,-30,low,False,False,False
10.1039_c7qi00138j__sample_31432,-30,low,False,False,False
10.1039_c7qi00138j__sample_31434,-30,low,False,False,False
10.1039_c7qi00138j__sample_31436,-30,low,False,False,False
10.1039_c7qi00304h__sample_45975,110,A,True,True,False
10.1039_c7qi00304h__sample_45976,110,A,True,True,False
10.1039_c7qi00304h__sample_45977,110,A,True,True,False
10.1039_c7qi00304h__sample_45978,110,A,True,True,False
10.1039_c7ra02366a__sample_44210,5,review,False,False,False
10.1039_c7ra02366a__sample_44211,5,review,False,False,False
10.1039_c7ra02366a__sample_44212,5,review,False,False,False
10.1039_c7ra02366a__sample_44213,5,review,False,False,False
10.1039_c7ra02366a__sample_44214,5,review,False,False,False
10.1039_c7ra02366a__sample_44215,5,review,False,False,False
10.1039_c7ra05609e__sample_40682,-30,low,False,False,False
10.1039_c7ra05609e__sample_40683,-30,low,False,False,False
10.1039_c7ra05609e__sample_40684,-30,low,False,False,False
10.1039_c7ra08446c__sample_46859,10,review,False,False,False
10.1039_c7ra08446c__sample_46860,-15,low,False,False,False
10.1039_c7ra08446c__sample_46861,5,review,False,False,False
10.1039_c7ra08446c__sample_46862,5,review,False,False,False
10.1039_c7ta01121k__sample_45767,-5,low,False,False,False
10.1039_c7ta01121k__sample_45768,-5,low,False,False,False
10.1039_c7ta01121k__sample_45772,-5,low,False,False,False
10.1039_c7ta01121k__sample_45773,-5,low,False,False,False
10.1039_c7ta03359a__sample_3011,-30,low,False,False,False
10.1039_c7ta03359a__sample_3012,-30,low,False,False,False
10.1039_c7ta03359a__sample_3013,-30,low,False,False,False
10.1039_c7ta03359a__sample_3014,-30,low,False,False,False
10.1039_c7ta03359a__sample_3015,-30,low,False,False,False
10.1039_c7ta03359a__sample_3016,-30,low,False,False,False
10.1039_c7ta03359a__sample_3017,-30,low,False,False,False
10.1039_c7ta03359a__sample_3018,-30,low,False,False,False
10.1039_c7ta03659k__sample_43438,0,review,False,True,False
10.1039_c7ta03659k__sample_43439,5,review,False,True,False
10.1039_c7ta03659k__sample_43440,-10,low,False,False,False
10.1039_c7ta03659k__sample_43441,-40,low,False,False,False
10.1039_c7ta03659k__sample_43442,-40,low,False,False,False
10.1039_c7ta03659k__sample_43443,-55,low,False,False,False
10.1039_c7ta05253g__sample_43469,20,review,False,False,False
10.1039_c7ta05253g__sample_43470,30,C,False,False,False
10.1039_c7ta05253g__sample_43471,30,C,False,False,False
10.1039_c7ta05253g__sample_43472,10,review,False,False,False
10.1039_c7ta08869h__sample_31100,-30,low,False,False,False
10.1039_c7ta08869h__sample_31101,-30,low,False,False,False
10.1039_c7ta08869h__sample_31102,-30,low,False,False,False
10.1039_c7ta08869h__sample_31103,-30,low,False,False,False
10.1039_c7ta08869h__sample_31104,-30,low,False,False,False
10.1039_c7ta08869h__sample_31105,-30,low,False,False,False
10.1039_c7ta08869h__sample_31206,-30,low,False,False,False
10.1039_c7ta08869h__sample_31207,-30,low,False,False,False
10.1039_c7ta08869h__sample_31208,-30,low,False,False,False
10.1039_c7ta08869h__sample_31209,-30,low,False,False,False
10.1039_c7ta08869h__sample_31210,-30,low,False,False,False
10.1039_c7ta08869h__sample_31211,-30,low,False,False,False
10.1039_c7ta09117f__sample_41280,-30,low,False,False,False
10.1039_c7ta09117f__sample_41281,-30,low,False,False,False
10.1039_c7ta09117f__sample_41282,-30,low,False,False,False
10.1039_c7ta09117f__sample_41283,-5,low,False,False,False
10.1039_c7ta09117f__sample_41284,-30,low,False,False,False
10.1039_c7ta09117f__sample_41285,-30,low,False,False,False
10.1039_c7ta09117f__sample_41286,-30,low,False,False,False
10.1039_c7ta09117f__sample_41287,-30,low,False,False,False
10.1039_c7ta09117f__sample_41288,-30,low,False,False,False
10.1039_c7ta09117f__sample_41289,-30,low,False,False,False
10.1039_c7ta09117f__sample_41290,-30,low,False,False,False
10.1039_c7ta09117f__sample_41291,-30,low,False,False,False
10.1039_c7ta09117f__sample_41292,-30,low,False,False,False
10.1039_c7ta09117f__sample_41293,-30,low,False,False,False
10.1039_c7tc00009j__sample_43482,-30,low,False,False,False
10.1039_c7tc00009j__sample_43483,-30,low,False,False,False
10.1039_c7tc00009j__sample_43484,-30,low,False,False,False
10.1039_c7tc00009j__sample_43498,-30,low,False,False,False
10.1039_c7tc00009j__sample_43499,20,review,False,True,False
10.1039_c7tc00009j__sample_43500,-30,low,False,False,False
10.1039_c7tc00009j__sample_43501,20,review,False,True,False
10.1039_c7tc00009j__sample_43502,-30,low,False,False,False
10.1039_c7tc00009j__sample_43503,-30,low,False,False,False
10.1039_c7tc00009j__sample_43651,-30,low,False,False,False
10.1039_c7tc00009j__sample_43653,-30,low,False,False,False
10.1039_c7tc00009j__sample_43654,-30,low,False,False,False
10.1039_c7tc00009j__sample_43655,20,review,False,True,False
10.1039_c7tc00009j__sample_43656,-30,low,False,False,False
10.1039_c7tc00762k__sample_42400,30,C,False,False,False
10.1039_c7tc00762k__sample_42401,5,review,False,False,False
10.1039_c7tc00762k__sample_42402,5,review,False,False,False
10.1039_c7tc00762k__sample_42403,5,review,False,False,False
10.1039_c7tc00762k__sample_42404,5,review,False,False,False
10.1039_c7tc00762k__sample_42405,5,review,False,False,False
10.1039_c7tc01570d__sample_2819,-30,low,False,False,False
10.1039_c7tc02162c__sample_43612,70,B,False,True,False
10.1039_c7tc02162c__sample_43613,20,review,False,True,False
10.1039_c7tc02162c__sample_43614,45,C,False,True,False
10.1039_c7tc02162c__sample_43615,20,review,False,True,False
10.1039_c7tc02162c__sample_43620,20,review,False,True,False
10.1039_c7tc02162c__sample_43621,-30,low,False,False,False
10.1039_c8dt04351e__sample_40911,-30,low,False,False,False
10.1039_c8dt04351e__sample_40912,-30,low,False,False,False
10.1039_c8dt04351e__sample_40913,-30,low,False,False,False
10.1039_c8ee00112j__sample_31778,70,B,False,True,False
10.1039_c8ee00112j__sample_31779,85,A,True,True,False
10.1039_c8ee00112j__sample_31780,85,A,True,True,False
10.1039_c8ee00112j__sample_31781,85,A,True,True,False
10.1039_c8ee00418h__sample_31644,0,review,False,True,False
10.1039_c8ee00418h__sample_31645,10,review,True,False,False
10.1039_c8ee00418h__sample_31646,10,review,True,False,False
10.1039_c8ee00418h__sample_31647,10,review,True,False,False
10.1039_c8ee00418h__sample_31648,10,review,True,False,False
10.1039_c8ee00418h__sample_31649,10,review,True,False,False
10.1039_c8ee03162b__sample_39796,-45,low,False,False,False
10.1039_c8ee03162b__sample_39797,-45,low,False,False,False
10.1039_c8ee03162b__sample_39798,-45,low,False,False,False
10.1039_c8ee03162b__sample_39799,-45,low,False,False,False
10.1039_c8ee03162b__sample_39800,130,A,True,True,False
10.1039_c8ee03162b__sample_39801,105,A,True,True,False
10.1039_c8ee03374a__sample_31059,20,review,False,True,False
10.1039_c8ee03374a__sample_31060,20,review,False,True,False
10.1039_c8ee03374a__sample_31061,20,review,False,True,False
10.1039_c8ee03374a__sample_31062,-30,low,False,False,False
10.1039_c8ee03654c__sample_83767,-30,low,False,False,False
10.1039_c8ee03654c__sample_83768,-30,low,False,False,False
10.1039_c8ee03654c__sample_83769,-30,low,False,False,False
10.1039_c8ee03654c__sample_83770,-30,low,False,False,False
10.1039_c8nr02065e__sample_83985,-30,low,False,False,False
10.1039_c8nr02065e__sample_83986,-30,low,False,False,False
10.1039_c8nr02065e__sample_83987,10,review,True,False,False
10.1039_c8nr02065e__sample_83989,10,review,True,False,False
10.1039_c8nr02065e__sample_83992,-30,low,False,False,False
10.1039_c8nr02065e__sample_83994,-30,low,False,False,False
10.1039_c8qi00058a__sample_40419,-50,low,False,False,False
10.1039_c8qi01402g__sample_45979,20,review,False,True,False
10.1039_c8qi01402g__sample_45980,20,review,False,True,False
10.1039_c8qi01402g__sample_45981,20,review,False,True,False
10.1039_c8qi01402g__sample_45983,20,review,False,True,False
10.1039_c8qi01402g__sample_45985,-60,low,False,False,False
10.1039_c8ra05188g__sample_40028,-50,low,False,False,False
10.1039_c8ra05188g__sample_40029,-50,low,False,False,False
10.1039_c8ra05188g__sample_40030,-50,low,False,False,False
10.1039_c8ra05188g__sample_40031,-50,low,False,False,False
10.1039_c8ra08694j__sample_46927,-5,low,False,False,False
10.1039_c8ra08694j__sample_46928,-5,low,False,False,False
10.1039_c8ta01393d__sample_44128,25,C,False,True,False
10.1039_c8ta01393d__sample_44129,20,review,False,True,False
10.1039_c8ta01393d__sample_44130,20,review,False,True,False
10.1039_c8ta01393d__sample_44131,45,C,False,True,False
10.1039_c8ta01393d__sample_44132,45,C,False,True,False
10.1039_c8ta01393d__sample_44133,45,C,False,True,False
10.1039_c8ta01463a__sample_45797,0,review,False,False,False
10.1039_c8ta01463a__sample_45798,30,C,False,False,False
10.1039_c8ta01463a__sample_45799,10,review,False,False,False
10.1039_c8ta01463a__sample_45800,10,review,False,False,False
10.1039_c8ta01463a__sample_45801,30,C,False,False,False
10.1039_c8ta01463a__sample_45802,10,review,False,False,False
10.1039_c8ta01463a__sample_45803,10,review,False,False,False
10.1039_c8ta01463a__sample_45804,30,C,False,False,False
10.1039_c8ta03521k__sample_45819,-30,low,False,False,False
10.1039_c8ta03521k__sample_45820,110,A,True,True,False
10.1039_c8ta03521k__sample_45821,110,A,True,True,False
10.1039_c8ta03521k__sample_45822,70,B,False,True,False
10.1039_c8ta04001j__sample_40914,-30,low,False,False,False
10.1039_c8ta04001j__sample_40915,-30,low,False,False,False
10.1039_c8ta04001j__sample_40916,-30,low,False,False,False
10.1039_c8ta04001j__sample_40917,-30,low,False,False,False
10.1039_c8ta04001j__sample_40918,-30,low,False,False,False
10.1039_c8ta04001j__sample_40924,-30,low,False,False,False
10.1039_c8ta04001j__sample_40925,-30,low,False,False,False
10.1039_c8ta04001j__sample_40926,-30,low,False,False,False
10.1039_c8ta04372h__sample_83056,-30,low,False,False,False
10.1039_c8ta04372h__sample_83057,-30,low,False,False,False
10.1039_c8ta04372h__sample_83058,-30,low,False,False,False
10.1039_c8ta04372h__sample_83059,-30,low,False,False,False
10.1039_c8ta04372h__sample_83060,-30,low,False,False,False
10.1039_c8ta05798b__sample_45844,30,C,False,False,False
10.1039_c8ta05798b__sample_45848,30,C,False,False,False
10.1039_c8ta07411a__sample_83105,-30,low,False,False,False
10.1039_c8ta07411a__sample_83106,-30,low,False,False,False
10.1039_c8ta07411a__sample_83107,-30,low,False,False,False
10.1039_c8ta07411a__sample_83108,-30,low,False,False,False
10.1039_c8ta07411a__sample_83109,30,C,False,False,False
10.1039_c8ta07411a__sample_83110,30,C,False,False,False
10.1039_c8ta08238c__sample_40606,105,A,True,True,False
10.1039_c8ta08238c__sample_40607,105,A,True,True,False
10.1039_c8ta08238c__sample_40608,105,A,True,True,False
10.1039_c8ta08238c__sample_40609,130,A,True,True,False
10.1039_c8ta08238c__sample_40610,130,A,True,True,False
10.1039_c8ta08920e__sample_45852,100,A,False,True,False
10.1039_c8ta08920e__sample_45856,55,B,False,False,False
10.1039_c8ta08920e__sample_45857,105,A,False,True,False
10.1039_c8ta08920e__sample_45858,30,C,False,False,False
10.1039_c8ta08920e__sample_45859,30,C,False,False,False
10.1039_c8ta08920e__sample_45860,30,C,False,False,False
10.1039_c8ta12210e__sample_39740,45,C,False,True,False
10.1039_c8ta12210e__sample_39741,110,A,True,True,False
10.1039_c8ta12210e__sample_39742,85,A,True,True,False
10.1039_c8ta12210e__sample_39743,110,A,True,True,False
10.1039_c8ta12210e__sample_39744,70,B,False,True,False
10.1039_c8tc02130a__sample_42861,10,review,False,False,False
10.1039_c8tc02130a__sample_42862,5,review,False,False,False
10.1039_c8tc02130a__sample_42863,5,review,False,False,False
10.1039_c8tc02130a__sample_42864,5,review,False,False,False
10.1039_c8tc02130a__sample_42865,5,review,False,False,False
10.1039_c8tc02700e__sample_40807,-15,low,False,False,False
10.1039_c8tc02700e__sample_40808,-40,low,False,False,False
10.1039_c8tc02700e__sample_40809,-10,low,False,False,False
10.1039_c8tc02700e__sample_40810,-40,low,False,False,False
10.1039_c8tc02700e__sample_40811,-40,low,False,False,False
10.1039_c8tc02700e__sample_40812,-40,low,False,False,False
10.1039_c8tc02700e__sample_40813,-40,low,False,False,False
10.1039_c8tc04506b__sample_45941,-60,low,False,False,False
10.1039_c8tc04506b__sample_45942,-60,low,False,False,False
10.1039_c8tc05148h__sample_41678,0,review,False,False,False
10.1039_c8tc05148h__sample_41679,-15,low,False,False,False
10.1039_c8tc05148h__sample_41681,-15,low,False,False,False
10.1039_c8tc05148h__sample_41682,-15,low,False,False,False
10.1039_c8tc05148h__sample_41683,0,review,False,False,False
10.1039_c8tc05148h__sample_41684,0,review,False,False,False
10.1039_c8tc05148h__sample_41686,-15,low,False,False,False
10.1039_c8tc05148h__sample_41687,-15,low,False,False,False
10.1039_c8tc05148h__sample_41688,-15,low,False,False,False
10.1039_c8tc05148h__sample_41689,-15,low,False,False,False
