sample_key,SID,DOI,sample_id,paper_title,year,composition,material_system,n_or_p,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,sintering_method,sintering_checked,record_checked,additive_auto_step9,additive_manual_step9,structure_auto_step9,structure_manual_step9,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,fitting_source_preference_step8,fitting_source_actual_step10,sigma_obs_source_step11,tau_eff_step12,log_tau_eff_step12,tau_eff_unit_step12,tau_eff_mode_step12,n_fit_rows_step12,n_fit_temperature_points_step12,temperature_min_fit_step12,temperature_max_fit_step12,temperature_span_fit_step12,sigma_fit_mae_step12,sigma_fit_rmse_step12,sigma_fit_mape_step12,sigma_fit_log_mae_step12,sigma_fit_log_rmse_step12,sigma_fit_r2_log_step12,sigma_fit_bias_log_step12,tau_eff_log_std_step12,tau_eff_geometric_std_factor_step12,tau_eff_train_step12,n_train_rows_step12,n_holdout_rows_step12,sigma_holdout_mae_step12,sigma_holdout_rmse_step12,sigma_holdout_mape_step12,sigma_holdout_log_rmse_step12,sigma_holdout_r2_log_step12,holdout_eval_status_step12,fit_status_step12,fit_note_step12,prefactor_source_step12,seebeck_obs_V_per_K_step11,kappa_obs_W_per_mK_step11,zt_obs_dimensionless_step11,power_factor_obs_W_per_mK2_step11,zt_calc_from_obs_step11,can_eval_power_factor_step11,can_calc_zt_from_obs_step11,can_compare_zt_obs_step11,row_quality_step11,n_prefactor_available_rows_step12,n_prefactor_unavailable_rows_step12,log_tau_eff_train_step12,tau_fit_problem_reason_step12,doi_url
10.1143_jjap.46.1071__sample_26750,1419,10.1143/jjap.46.1071,26750,,,CuCr0.98Mg0.02O2,unknown,p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical resistivity,Electrical resistivity,from_rho,0.012423344826375946,-4.388177929042045,relative_scale,empirical_group_baseline,17,17,318.212,1101.348,783.136,144.00811981325504,174.53449120919612,0.5994689481917123,0.5052056781642236,0.6351522885956853,-1.5547242331109392,-7.836868409118752e-16,0.6546999935582006,1.9245650488462385,0.009751370162682342,13,4,263.99444181711425,264.6024936381849,0.6422299912274873,1.0305205855070614,-544.5462035990892,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,17,0,-4.630347474339846,large holdout log RMSE,https://doi.org/10.1143/jjap.46.1071
10.1143_jjap.46.5226__sample_21712,1423,10.1143/jjap.46.5226,21712,,,CuFeO2,unknown,p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.01916410814177537,-3.9547161170124903,relative_scale,empirical_group_baseline,17,17,336.04,1131.082,795.0420000000001,258.3501075221434,314.77468588697093,0.5491398356937107,0.5168333710285178,0.6446633244369679,-13.589342156755706,-5.224578939412501e-17,0.6645037449038613,1.9435257974006075,0.014899207420271583,13,4,341.0322179097293,361.7410625879186,0.6093405541361537,1.1706149124224405,-149.8634414345325,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0003790429,5.399061,0.003139535,5.791755445987404e-05,0.01152333761464488,False,False,False,fit_only,17,0,-4.206447260715899,large holdout log RMSE,https://doi.org/10.1143/jjap.46.5226
10.1143_jjap.46.5226__sample_21714,1423,10.1143/jjap.46.5226,21714,,,CuFe0.99Ni0.01O2,unknown,p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.05743662558716949,-2.857073102709304,relative_scale,empirical_group_baseline,17,17,361.938,1131.442,769.504,749.3229890223084,895.0982620686602,0.5157136662617303,0.5023351365853412,0.6243394336404602,-21.364005287813267,2.0898315757650005e-16,0.6435543577844811,1.903233644644223,0.04489865577279006,13,4,981.4273841375002,1069.0992016067735,0.5893410734284567,1.1700501039420192,-1927.3612115960334,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0003185187,,0.006453488,0.00012209967845085295,,False,False,False,fit_only,17,0,-3.103347422927297,large holdout log RMSE,https://doi.org/10.1143/jjap.46.5226
10.1143_jjap.46.5226__sample_21716,1423,10.1143/jjap.46.5226,21716,,,CuFe0.98Ni0.02O2,unknown,p,"estimated from Seebeck sign: positive=14, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=14, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.0582185717509681,-2.8435508728967287,relative_scale,empirical_group_baseline,13,13,379.669,1131.442,751.773,681.4470194887344,797.7668090129572,0.46040199686567945,0.45652822763378204,0.5622457711033717,-28.16485318159667,6.148927521000867e-16,0.5852039525247531,1.7953571159186585,0.047750203277375884,10,3,759.4543241454048,888.4648002761437,0.49752945102179497,1.0277594169917303,-340.4233847611093,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0003258809,6.279343,,0.0001296654376050674,,True,False,False,fit_and_pf_eval,13,0,-3.0417719549466398,large holdout log RMSE,https://doi.org/10.1143/jjap.46.5226
10.1143_jjap.46.5226__sample_21718,1423,10.1143/jjap.46.5226,21718,,,CuFe0.97Ni0.03O2,unknown,p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=16, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.05833659636943588,-2.841525657529433,relative_scale,empirical_group_baseline,17,17,343.026,1130.26,787.2339999999999,724.7643609645941,871.5112747023497,0.4905980330654019,0.4794254703289224,0.599925213773873,-24.219685138549025,-2.0898315757650005e-16,0.6183887559652331,1.8559352668207736,0.0460932445896046,13,4,931.1611290976055,1025.1436611641307,0.5713980141828916,1.1274376059000535,-1506.9620036214524,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0002957473,5.974178,0.01325581,0.00014239234443817712,0.020846171020009723,False,False,False,fit_only,17,0,-3.0770888779037544,large holdout log RMSE,https://doi.org/10.1143/jjap.46.5226
10.1143_jjap.46.5226__sample_21719,1423,10.1143/jjap.46.5226,21719,,,CuFe0.96Ni0.04O2,unknown,p,"estimated from Seebeck sign: positive=17, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=17, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.03635812187713232,-3.314337664551165,relative_scale,empirical_group_baseline,17,17,333.5,1128.542,795.0419999999999,511.6978501941258,625.9815915747121,0.5817604651169248,0.5407939722009483,0.6859818674306245,-12.101893561531076,3.657205257588751e-16,0.7070939241687287,2.028088906304641,0.0277572411727606,13,4,715.856631799217,767.3880440010869,0.625220975153425,1.2671453085790094,-9089.018794572048,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0002845687,,0.002616279,4.53279049470639e-05,,True,False,False,fit_and_pf_eval,17,0,-3.584258529666895,large holdout log RMSE,https://doi.org/10.1143/jjap.46.5226
10.1143_jjap.46.5226__sample_21720,1423,10.1143/jjap.46.5226,21720,,,CuFe0.95Ni0.05O2,unknown,p,"estimated from Seebeck sign: positive=17, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=17, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.028411244222239854,-3.5609702888536274,relative_scale,empirical_group_baseline,17,17,353.639,1128.542,774.9029999999999,458.77545912128585,544.2368249991891,0.654616760184907,0.6160414029691578,0.7638169498513244,-8.138507781649626,-3.657205257588751e-16,0.7873244907185294,2.197509097979416,0.02075090495785949,13,4,712.9247246368551,749.9350378583958,0.6847117235559624,1.4503733506882674,-1414.9430770060474,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0003501823,,0.007151163,7.147754404522111e-05,,False,False,False,fit_only,17,0,-3.8751654208294606,large holdout log RMSE,https://doi.org/10.1143/jjap.46.5226
10.1143_jjap.46.l673__sample_10979,1432,10.1143/jjap.46.l673,10979,,,ZrCoSb,unknown,n,"estimated from Seebeck sign: positive=0, negative=14, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=14, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,unknown,no,no,unknown,,unknown,,False,unknown,True,True,Electrical resistivity,Electrical resistivity,from_rho,0.058831509311877014,-2.8330776949550622,relative_scale,empirical_group_baseline,14,14,336.949,995.932,658.983,1570.8233232811776,1964.0394588064962,0.9019096127402387,0.6701908323271173,0.8484353777240383,-0.6051062659744699,-1.9032394707859825e-16,0.880463001556665,2.4120162151869478,0.04317040670162229,11,3,3768.8247853849684,3810.2348965549077,0.7602750534482204,1.4551996536603904,-213.24989372163554,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,14,0,-3.142600048527409,large holdout log RMSE,https://doi.org/10.1143/jjap.46.l673
10.1143_jjap.47.59__sample_27806,1363,10.1143/jjap.47.59,27806,,,CuCr0.96Mg0.03Ni0.01O2,unknown,p,"estimated from Seebeck sign: positive=17, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=17, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.09151919127654246,-2.3912065879659328,relative_scale,empirical_group_baseline,17,17,327.03,1128.108,801.078,1522.7669048670323,1828.1034002459082,0.7346824664582473,0.6395187772527424,0.795524146629874,-5.748515392656834,2.612289469706251e-16,0.8200075210710802,2.2705169141872887,0.067250101291446,13,4,2223.08040320021,2309.416651960057,0.6841188781492022,1.4111465247893813,-13166.809119472102,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0002375804,7.635783,0.003134328,6.869650379145644e-05,0.0029421760197899808,True,True,True,fit_and_zt_eval,17,0,-2.6993367543088174,large holdout log RMSE,https://doi.org/10.1143/jjap.47.59
10.1143_jjap.47.59__sample_27807,1363,10.1143/jjap.47.59,27807,,,CuCr0.95Mg0.03Ni0.02O2,unknown,p,"estimated from Seebeck sign: positive=17, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=17, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.10013766968339348,-2.301209342938346,relative_scale,empirical_group_baseline,17,17,327.06,1126.855,799.7950000000001,1904.721200134701,2259.7172924566735,0.8975267500532208,0.7294227237074807,0.9011234764812769,-3.693231155516165,3.657205257588751e-16,0.9288568188140238,2.531613429907831,0.0708615820207773,13,4,2939.0035415664242,3022.484308385272,0.7286121472581898,1.5654536503848788,-463293.66141291126,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0002290862,7.476038,0.002686567,5.662885960824816e-05,0.002477386394166756,True,True,True,fit_and_zt_eval,17,0,-2.6470268537881436,large holdout log RMSE,https://doi.org/10.1143/jjap.47.59
10.1143_jjap.47.59__sample_27808,1363,10.1143/jjap.47.59,27808,,,CuCr0.94Mg0.03Ni0.03O2,unknown,p,"estimated from Seebeck sign: positive=13, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=13, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.09588772270780889,-2.3445773271046195,relative_scale,empirical_group_baseline,17,17,328.187,1126.813,798.6260000000001,2006.8616857331392,2358.273164778554,1.052377354721146,0.8004932778832737,0.9843220498295412,-2.796264573677548,1.0449157878825003e-16,1.014615945267922,2.75830385428029,0.06599157980054644,13,4,3208.620559101798,3278.0519516700265,0.7583952926112066,1.6779579003646006,-89840.69808314613,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0002671815,,0.007313433,7.61330484934557e-05,,False,False,False,fit_only,17,0,-2.7182281238741757,large fit MAPE; large holdout log RMSE,https://doi.org/10.1143/jjap.47.59
10.1143_jjap.47.59__sample_27809,1363,10.1143/jjap.47.59,27809,,,CuCr0.93Mg0.03Ni0.04O2,unknown,p,"estimated from Seebeck sign: positive=14, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=14, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.09837399847218585,-2.31897875301115,relative_scale,empirical_group_baseline,17,17,329.271,1126.757,797.4860000000001,2100.330305915873,2475.3273772008647,1.0911697160075382,0.8167670922947042,1.0070425291564313,-2.6367119046834744,0.0,1.0380356793002796,2.8236649795799176,0.06705346766269657,13,4,3440.0412131199764,3512.9686270761617,0.7670935345402434,1.7187952137790292,-19657.993657767416,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0002445302,,0.002238806,4.9516577888541367e-05,,True,False,False,fit_and_pf_eval,17,0,-2.7022649530273037,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1143/jjap.47.59
10.1143_jjap.47.59__sample_27810,1363,10.1143/jjap.47.59,27810,,,CuCr0.95Mg0.03Ni0.05O2,unknown,p,"estimated from Seebeck sign: positive=17, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=17, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,False,False,Electrical conductivity,Electrical conductivity,from_sigma,0.09121195360471296,-2.3945693202636873,relative_scale,empirical_group_baseline,17,17,329.296,1126.786,797.49,2029.974776636875,2384.2814579995625,1.1645994523781864,0.847665121583177,1.0429346100735288,-2.409154221656539,0.0,1.0750323894863818,2.9300878030357658,0.06143971059491358,13,4,3363.542933796991,3424.7648396920004,0.7788662133820123,1.7660464307010746,-38265.70922052574,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,0.0002414414,,0.001343284,4.1690777657719824e-05,,True,False,False,fit_and_pf_eval,17,0,-2.7896989005230592,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1143/jjap.47.59
10.1143_jjap.48.011603__sample_13912,1367,10.1143/jjap.48.011603,13912,,,Ag8SiTe6,unknown,p,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",high,unknown,no,no,unknown,,unknown,,False,unknown,True,True,Electrical resistivity,Electrical resistivity,from_rho,0.018844693155949346,-3.971523934913544,relative_scale,empirical_group_baseline,10,10,369.462,796.245,426.783,655.0471950602789,776.6895603359279,1.8282111829566676,0.9956786454580193,1.1649213360366282,-0.1114667691467095,1.7763568394002506e-16,1.2279349056007103,3.4141716644296802,0.01409340713074789,8,2,1430.5684982131752,1439.1524488112093,0.7647895603472258,1.4563036610380313,-343.80414119374444,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,10,0,-4.262048170326922,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1143/jjap.48.011603
10.1143_jjap.48.097002__sample_25162,1370,10.1143/jjap.48.097002,25162,,,K0.9995Ba0.0005TaO3,unknown,n,"estimated from Seebeck sign: positive=0, negative=55, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=55, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,unknown,no,no,unknown,,unknown,,False,unknown,True,False,Electrical resistivity,Electrical resistivity,from_rho,0.12784786186554548,-2.0569143011583835,relative_scale,empirical_group_baseline,60,60,6.438,297.425,290.987,34023.98430071424,78748.39659300183,1.55415693667681,1.2546929403464602,1.5062079327075353,0.08349588706201128,2.3684757858670006e-16,1.518918773522945,4.567284255820672,0.1882791230850824,48,12,10486.226370832317,10488.205059875443,5.956080749018002,1.9376124038120977,-300.57645633618876,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,60,0,-1.6698297199643841,large fit MAPE; large fit log RMSE; large holdout log RMSE,https://doi.org/10.1143/jjap.48.097002
10.1143_jjap.48.097002__sample_25163,1370,10.1143/jjap.48.097002,25163,,,K0.9999Ba0.0001TaO3,unknown,n,"estimated from Seebeck sign: positive=0, negative=62, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=62, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,unknown,no,no,unknown,,unknown,,False,unknown,True,False,Electrical resistivity,Electrical resistivity,from_rho,0.29472549935358205,-1.221710866501939,relative_scale,empirical_group_baseline,49,49,10.3,297.425,287.125,24972.41663394747,35534.0197103339,1.0465738591864244,0.8634269932365775,0.9731389037950171,0.1414129466915961,1.0875654118777043e-16,0.9832235141136632,2.6730590123571476,0.4074985748472991,39,10,21163.219586548803,21174.759540689556,3.942103445406441,1.594133036238333,-98.69446740347445,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,49,0,-0.8977178436145766,large fit MAPE; large holdout log RMSE,https://doi.org/10.1143/jjap.48.097002
10.1143_jjap.48.097002__sample_25164,1370,10.1143/jjap.48.097002,25164,,,K0.9998Ba0.0002TaO3,unknown,n,"estimated from Seebeck sign: positive=0, negative=58, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=58, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,unknown,no,no,unknown,,unknown,,False,unknown,True,False,Electrical resistivity,Electrical resistivity,from_rho,0.567997392206614,-0.5656384514570638,relative_scale,empirical_group_baseline,50,50,7.082,298.069,290.987,53400.82718755344,86774.0664116535,0.9928554075442225,0.8578092949932881,1.0050921566080275,0.11964258591844834,7.105427357601002e-17,1.015296399507068,2.76018139254778,0.7708812545896548,40,10,39414.406016852794,39434.610727033534,3.6408577065189234,1.5323138263169527,-116.80075882760836,ok,ok,fit completed in log space,material_system+n_or_p+fitting_source+temperature_bin,,,,,,False,False,False,fit_only,50,0,-0.26022093207971475,large fit log RMSE; large holdout log RMSE,https://doi.org/10.1143/jjap.48.097002
