review_group_key_step9,DOI,SID_list,paper_title,year,sample_count,initial_tau_fit_sample_count,learning_candidate_sample_count,max_review_priority_score_step9,max_zt_observed_step9,nanocarbon_sample_count,additive_keyword_sample_count,structure_keyword_sample_count,p_sample_count,n_sample_count,mixed_sample_count,unknown_sample_count,top_sample_keys,review_priority_tier_step9,paper_review_reason_step9,paper_checked_step9,doi_url
DOI:10.1016/j.jmat.2017.12.002,10.1016/j.jmat.2017.12.002,31828,,,6,6,6,60,,0,0,0,6,0,0,0,"10.1016_j.jmat.2017.12.002__sample_40053, 10.1016_j.jmat.2017.12.002__sample_40054, 10.1016_j.jmat.2017.12.002__sample_40055, 10.1016_j.jmat.2017.12.002__sample_40056, 10.1016_j.jmat.2017.12.002__sample_40057, 10.1016_j.jmat.2017.12.002__sample_40058",B,max score=60; samples=6,no,https://doi.org/10.1016/j.jmat.2017.12.002
DOI:10.1016/j.cej.2021.130668,10.1016/j.cej.2021.130668,37207,,,3,3,3,60,0.04903021,0,0,0,3,0,0,0,"10.1016_j.cej.2021.130668__sample_46376, 10.1016_j.cej.2021.130668__sample_46377, 10.1016_j.cej.2021.130668__sample_46375",B,max score=60; samples=3,no,https://doi.org/10.1016/j.cej.2021.130668
DOI:10.1016/j.jmat.2017.06.002,10.1016/j.jmat.2017.06.002,18847,,,3,3,3,60,,0,0,0,0,3,0,0,"10.1016_j.jmat.2017.06.002__sample_11650, 10.1016_j.jmat.2017.06.002__sample_11651, 10.1016_j.jmat.2017.06.002__sample_11652",B,max score=60; samples=3,no,https://doi.org/10.1016/j.jmat.2017.06.002
DOI:10.1016/j.jmat.2016.09.001,10.1016/j.jmat.2016.09.001,18662,,,7,7,7,60,,0,0,0,7,0,0,0,"10.1016_j.jmat.2016.09.001__sample_31732, 10.1016_j.jmat.2016.09.001__sample_31733, 10.1016_j.jmat.2016.09.001__sample_31734, 10.1016_j.jmat.2016.09.001__sample_31735, 10.1016_j.jmat.2016.09.001__sample_31736, 10.1016_j.jmat.2016.09.001__sample_31738, 10.1016_j.jmat.2016.09.001__sample_31739",B,max score=60; samples=7,no,https://doi.org/10.1016/j.jmat.2016.09.001
DOI:10.1016/j.jpcs.2013.12.006,10.1016/j.jpcs.2013.12.006,3174,,,5,2,5,60,0.256496,0,0,0,0,2,3,0,"10.1016_j.jpcs.2013.12.006__sample_12079, 10.1016_j.jpcs.2013.12.006__sample_12080, 10.1016_j.jpcs.2013.12.006__sample_12081, 10.1016_j.jpcs.2013.12.006__sample_12082, 10.1016_j.jpcs.2013.12.006__sample_12083",B,max score=60; samples=5,no,https://doi.org/10.1016/j.jpcs.2013.12.006
DOI:10.1016/j.jpcs.2015.01.018,10.1016/j.jpcs.2015.01.018,3180,,,2,2,2,60,,0,0,0,2,0,0,0,"10.1016_j.jpcs.2015.01.018__sample_13778, 10.1016_j.jpcs.2015.01.018__sample_13779",B,max score=60; samples=2,no,https://doi.org/10.1016/j.jpcs.2015.01.018
DOI:10.1016/j.jpcs.2015.08.017,10.1016/j.jpcs.2015.08.017,3184,,,7,7,7,60,0.225219,0,0,0,7,0,0,0,"10.1016_j.jpcs.2015.08.017__sample_1904, 10.1016_j.jpcs.2015.08.017__sample_1905, 10.1016_j.jpcs.2015.08.017__sample_1906, 10.1016_j.jpcs.2015.08.017__sample_1907, 10.1016_j.jpcs.2015.08.017__sample_1908, 10.1016_j.jpcs.2015.08.017__sample_1909, 10.1016_j.jpcs.2015.08.017__sample_1910",B,max score=60; samples=7,no,https://doi.org/10.1016/j.jpcs.2015.08.017
DOI:10.1016/j.apenergy.2008.12.006,10.1016/j.apenergy.2008.12.006,211,,,3,3,3,60,,0,0,0,2,1,0,0,"10.1016_j.apenergy.2008.12.006__sample_30155, 10.1016_j.apenergy.2008.12.006__sample_30156, 10.1016_j.apenergy.2008.12.006__sample_30157",B,max score=60; samples=3,no,https://doi.org/10.1016/j.apenergy.2008.12.006
DOI:10.1016/j.jssc.2021.122626,10.1016/j.jssc.2021.122626,37183,,,4,4,4,60,0.01432965,0,0,0,4,0,0,0,"10.1016_j.jssc.2021.122626__sample_46394, 10.1016_j.jssc.2021.122626__sample_46395, 10.1016_j.jssc.2021.122626__sample_46396, 10.1016_j.jssc.2021.122626__sample_46397",B,max score=60; samples=4,no,https://doi.org/10.1016/j.jssc.2021.122626
DOI:10.1016/j.actamat.2016.07.060,10.1016/j.actamat.2016.07.060,5872,,,8,8,8,60,,0,0,0,8,0,0,0,"10.1016_j.actamat.2016.07.060__sample_15199, 10.1016_j.actamat.2016.07.060__sample_15200, 10.1016_j.actamat.2016.07.060__sample_15201, 10.1016_j.actamat.2016.07.060__sample_15202, 10.1016_j.actamat.2016.07.060__sample_15203, 10.1016_j.actamat.2016.07.060__sample_15204, 10.1016_j.actamat.2016.07.060__sample_15205, 10.1016_j.actamat.2016.07.060__sample_15206",B,max score=60; samples=8,no,https://doi.org/10.1016/j.actamat.2016.07.060
DOI:10.1016/j.jssc.2021.122227,10.1016/j.jssc.2021.122227,37565,,,8,8,8,60,0.2032134,0,0,0,7,1,0,0,"10.1016_j.jssc.2021.122227__sample_45200, 10.1016_j.jssc.2021.122227__sample_45201, 10.1016_j.jssc.2021.122227__sample_45202, 10.1016_j.jssc.2021.122227__sample_45203, 10.1016_j.jssc.2021.122227__sample_45204, 10.1016_j.jssc.2021.122227__sample_45205, 10.1016_j.jssc.2021.122227__sample_45206, 10.1016_j.jssc.2021.122227__sample_45207",B,max score=60; samples=8,no,https://doi.org/10.1016/j.jssc.2021.122227
DOI:10.1016/j.jssc.2020.121205,10.1016/j.jssc.2020.121205,23659,,,5,5,5,60,,0,0,0,1,4,0,0,"10.1016_j.jssc.2020.121205__sample_29906, 10.1016_j.jssc.2020.121205__sample_29908, 10.1016_j.jssc.2020.121205__sample_29909, 10.1016_j.jssc.2020.121205__sample_29910, 10.1016_j.jssc.2020.121205__sample_29907",B,max score=60; samples=5,no,https://doi.org/10.1016/j.jssc.2020.121205
DOI:10.1016/j.jssc.2019.04.041,10.1016/j.jssc.2019.04.041,21425,,,7,6,7,60,,0,0,0,3,3,1,0,"10.1016_j.jssc.2019.04.041__sample_82933, 10.1016_j.jssc.2019.04.041__sample_82934, 10.1016_j.jssc.2019.04.041__sample_82935, 10.1016_j.jssc.2019.04.041__sample_82937, 10.1016_j.jssc.2019.04.041__sample_82938, 10.1016_j.jssc.2019.04.041__sample_82939, 10.1016_j.jssc.2019.04.041__sample_82936",B,max score=60; samples=7,no,https://doi.org/10.1016/j.jssc.2019.04.041
DOI:10.1016/j.jssc.2015.02.026,10.1016/j.jssc.2015.02.026,3427,,,1,1,1,60,0.1321798,0,0,0,0,1,0,0,10.1016_j.jssc.2015.02.026__sample_21914,B,max score=60; samples=1,no,https://doi.org/10.1016/j.jssc.2015.02.026
DOI:10.1016/j.actamat.2020.05.039,10.1016/j.actamat.2020.05.039,29517,,,4,4,4,60,,0,0,0,4,0,0,0,"10.1016_j.actamat.2020.05.039__sample_38557, 10.1016_j.actamat.2020.05.039__sample_38558, 10.1016_j.actamat.2020.05.039__sample_38559, 10.1016_j.actamat.2020.05.039__sample_38560",B,max score=60; samples=4,no,https://doi.org/10.1016/j.actamat.2020.05.039
DOI:10.1016/j.jssc.2013.07.027,10.1016/j.jssc.2013.07.027,3415,,,3,3,3,60,0.1429535,0,0,0,3,0,0,0,"10.1016_j.jssc.2013.07.027__sample_14595, 10.1016_j.jssc.2013.07.027__sample_14596, 10.1016_j.jssc.2013.07.027__sample_14597",B,max score=60; samples=3,no,https://doi.org/10.1016/j.jssc.2013.07.027
DOI:10.1016/j.jssc.2013.03.024,10.1016/j.jssc.2013.03.024,3411,,,4,4,4,60,0.1741471,0,0,0,4,0,0,0,"10.1016_j.jssc.2013.03.024__sample_11869, 10.1016_j.jssc.2013.03.024__sample_11870, 10.1016_j.jssc.2013.03.024__sample_11871, 10.1016_j.jssc.2013.03.024__sample_11872",B,max score=60; samples=4,no,https://doi.org/10.1016/j.jssc.2013.03.024
DOI:10.1016/j.jssc.2013.02.008,10.1016/j.jssc.2013.02.008,3410,,,5,5,5,60,,0,0,0,5,0,0,0,"10.1016_j.jssc.2013.02.008__sample_14576, 10.1016_j.jssc.2013.02.008__sample_14578, 10.1016_j.jssc.2013.02.008__sample_14581, 10.1016_j.jssc.2013.02.008__sample_14583, 10.1016_j.jssc.2013.02.008__sample_14584",B,max score=60; samples=5,no,https://doi.org/10.1016/j.jssc.2013.02.008
DOI:10.1016/j.jssc.2012.09.043,10.1016/j.jssc.2012.09.043,3407,,,4,4,4,60,,0,0,0,4,0,0,0,"10.1016_j.jssc.2012.09.043__sample_11861, 10.1016_j.jssc.2012.09.043__sample_11862, 10.1016_j.jssc.2012.09.043__sample_11863, 10.1016_j.jssc.2012.09.043__sample_11865",B,max score=60; samples=4,no,https://doi.org/10.1016/j.jssc.2012.09.043
DOI:10.1016/j.jssc.2012.05.037,10.1016/j.jssc.2012.05.037,12940,,,4,4,4,60,0.00335404,0,0,0,0,4,0,0,"10.1016_j.jssc.2012.05.037__sample_12325, 10.1016_j.jssc.2012.05.037__sample_12326, 10.1016_j.jssc.2012.05.037__sample_12327, 10.1016_j.jssc.2012.05.037__sample_12328",B,max score=60; samples=4,no,https://doi.org/10.1016/j.jssc.2012.05.037
DOI:10.1016/j.jssc.2012.03.065,10.1016/j.jssc.2012.03.065,12932,,,2,2,2,60,,0,0,0,2,0,0,0,"10.1016_j.jssc.2012.03.065__sample_8686, 10.1016_j.jssc.2012.03.065__sample_8689",B,max score=60; samples=2,no,https://doi.org/10.1016/j.jssc.2012.03.065
DOI:10.1016/j.jssc.2012.03.042,10.1016/j.jssc.2012.03.042,12928,,,8,8,8,60,0.4006265,0,0,0,5,3,0,0,"10.1016_j.jssc.2012.03.042__sample_8635, 10.1016_j.jssc.2012.03.042__sample_8636, 10.1016_j.jssc.2012.03.042__sample_8637, 10.1016_j.jssc.2012.03.042__sample_8638, 10.1016_j.jssc.2012.03.042__sample_8639, 10.1016_j.jssc.2012.03.042__sample_8647, 10.1016_j.jssc.2012.03.042__sample_8648, 10.1016_j.jssc.2012.03.042__sample_8649",B,max score=60; samples=8,no,https://doi.org/10.1016/j.jssc.2012.03.042
DOI:10.1016/j.jssc.2011.11.040,10.1016/j.jssc.2011.11.040,3399,,,3,2,3,60,0.1056389,0,0,0,2,0,1,0,"10.1016_j.jssc.2011.11.040__sample_7347, 10.1016_j.jssc.2011.11.040__sample_7348, 10.1016_j.jssc.2011.11.040__sample_7349",B,max score=60; samples=3,no,https://doi.org/10.1016/j.jssc.2011.11.040
DOI:10.1016/j.jssc.2011.09.031,10.1016/j.jssc.2011.09.031,3398,,,4,4,4,60,,0,0,0,4,0,0,0,"10.1016_j.jssc.2011.09.031__sample_30450, 10.1016_j.jssc.2011.09.031__sample_30451, 10.1016_j.jssc.2011.09.031__sample_30452, 10.1016_j.jssc.2011.09.031__sample_30453",B,max score=60; samples=4,no,https://doi.org/10.1016/j.jssc.2011.09.031
DOI:10.1016/j.jssc.2011.06.013,10.1016/j.jssc.2011.06.013,3395,,,5,5,5,60,,0,0,0,5,0,0,0,"10.1016_j.jssc.2011.06.013__sample_20061, 10.1016_j.jssc.2011.06.013__sample_20062, 10.1016_j.jssc.2011.06.013__sample_20063, 10.1016_j.jssc.2011.06.013__sample_20064, 10.1016_j.jssc.2011.06.013__sample_20065",B,max score=60; samples=5,no,https://doi.org/10.1016/j.jssc.2011.06.013
DOI:10.1016/j.jssc.2011.06.009,10.1016/j.jssc.2011.06.009,3396,,,3,3,3,60,0.00241729,0,0,0,3,0,0,0,"10.1016_j.jssc.2011.06.009__sample_22547, 10.1016_j.jssc.2011.06.009__sample_22549, 10.1016_j.jssc.2011.06.009__sample_22551",B,max score=60; samples=3,no,https://doi.org/10.1016/j.jssc.2011.06.009
DOI:10.1016/j.jssc.2010.05.016,10.1016/j.jssc.2010.05.016,3387,,,1,1,1,60,,0,0,0,1,0,0,0,10.1016_j.jssc.2010.05.016__sample_25811,B,max score=60; samples=1,no,https://doi.org/10.1016/j.jssc.2010.05.016
DOI:10.1016/j.jssc.2010.03.023,10.1016/j.jssc.2010.03.023,3385,,,7,6,7,60,0.0281711,0,0,0,5,1,1,0,"10.1016_j.jssc.2010.03.023__sample_11853, 10.1016_j.jssc.2010.03.023__sample_11854, 10.1016_j.jssc.2010.03.023__sample_11855, 10.1016_j.jssc.2010.03.023__sample_11857, 10.1016_j.jssc.2010.03.023__sample_11858, 10.1016_j.jssc.2010.03.023__sample_11859, 10.1016_j.jssc.2010.03.023__sample_11856",B,max score=60; samples=7,no,https://doi.org/10.1016/j.jssc.2010.03.023
DOI:10.1016/j.jssc.2006.01.034,10.1016/j.jssc.2006.01.034,3368,,,1,1,1,60,0.21196,0,0,0,1,0,0,0,10.1016_j.jssc.2006.01.034__sample_13263,B,max score=60; samples=1,no,https://doi.org/10.1016/j.jssc.2006.01.034
DOI:10.1016/j.jssc.2004.04.029,10.1016/j.jssc.2004.04.029,3362,,,1,1,1,60,,0,0,0,1,0,0,0,10.1016_j.jssc.2004.04.029__sample_14558,B,max score=60; samples=1,no,https://doi.org/10.1016/j.jssc.2004.04.029
DOI:10.1016/j.jpowsour.2019.01.022,10.1016/j.jpowsour.2019.01.022,31930,,,2,2,2,60,,0,0,0,2,0,0,0,"10.1016_j.jpowsour.2019.01.022__sample_39027, 10.1016_j.jpowsour.2019.01.022__sample_39026",B,max score=60; samples=2,no,https://doi.org/10.1016/j.jpowsour.2019.01.022
DOI:10.1016/j.jmat.2016.05.009,10.1016/j.jmat.2016.05.009,18663,,,4,4,4,60,0.4836272,0,0,0,4,0,0,0,"10.1016_j.jmat.2016.05.009__sample_11808, 10.1016_j.jmat.2016.05.009__sample_11809, 10.1016_j.jmat.2016.05.009__sample_11810, 10.1016_j.jmat.2016.05.009__sample_11811",B,max score=60; samples=4,no,https://doi.org/10.1016/j.jmat.2016.05.009
DOI:10.1016/j.jmat.2016.05.008,10.1016/j.jmat.2016.05.008,18755,,,4,4,4,60,,0,0,0,4,0,0,0,"10.1016_j.jmat.2016.05.008__sample_14331, 10.1016_j.jmat.2016.05.008__sample_14332, 10.1016_j.jmat.2016.05.008__sample_14333, 10.1016_j.jmat.2016.05.008__sample_14334",B,max score=60; samples=4,no,https://doi.org/10.1016/j.jmat.2016.05.008
DOI:10.1016/j.jmat.2015.09.001,10.1016/j.jmat.2015.09.001,18650,,,8,8,8,60,,0,0,0,8,0,0,0,"10.1016_j.jmat.2015.09.001__sample_31987, 10.1016_j.jmat.2015.09.001__sample_31988, 10.1016_j.jmat.2015.09.001__sample_31989, 10.1016_j.jmat.2015.09.001__sample_31990, 10.1016_j.jmat.2015.09.001__sample_31999, 10.1016_j.jmat.2015.09.001__sample_32000, 10.1016_j.jmat.2015.09.001__sample_32001, 10.1016_j.jmat.2015.09.001__sample_32002",B,max score=60; samples=8,no,https://doi.org/10.1016/j.jmat.2015.09.001
DOI:10.1016/j.jallcom.2020.156119,10.1016/j.jallcom.2020.156119,28935,,,2,2,2,60,0.02853698,0,0,0,2,0,0,0,"10.1016_j.jallcom.2020.156119__sample_38759, 10.1016_j.jallcom.2020.156119__sample_38769",B,max score=60; samples=2,no,https://doi.org/10.1016/j.jallcom.2020.156119
DOI:10.1016/j.jallcom.2020.155756,10.1016/j.jallcom.2020.155756,27765,,,8,8,8,60,,0,0,0,0,8,0,0,"10.1016_j.jallcom.2020.155756__sample_31385, 10.1016_j.jallcom.2020.155756__sample_31386, 10.1016_j.jallcom.2020.155756__sample_31388, 10.1016_j.jallcom.2020.155756__sample_31389, 10.1016_j.jallcom.2020.155756__sample_31390, 10.1016_j.jallcom.2020.155756__sample_31391, 10.1016_j.jallcom.2020.155756__sample_31392, 10.1016_j.jallcom.2020.155756__sample_31387",B,max score=60; samples=8,no,https://doi.org/10.1016/j.jallcom.2020.155756
DOI:10.1016/j.jallcom.2020.155497,10.1016/j.jallcom.2020.155497,27769,,,1,1,1,60,0.1739189,0,0,0,1,0,0,0,10.1016_j.jallcom.2020.155497__sample_31375,B,max score=60; samples=1,no,https://doi.org/10.1016/j.jallcom.2020.155497
DOI:10.1016/j.jallcom.2020.155374,10.1016/j.jallcom.2020.155374,27777,,,5,5,5,60,,0,0,0,5,0,0,0,"10.1016_j.jallcom.2020.155374__sample_31184, 10.1016_j.jallcom.2020.155374__sample_31185, 10.1016_j.jallcom.2020.155374__sample_31187, 10.1016_j.jallcom.2020.155374__sample_31189, 10.1016_j.jallcom.2020.155374__sample_31191",B,max score=60; samples=5,no,https://doi.org/10.1016/j.jallcom.2020.155374
DOI:10.1016/j.ceramint.2017.04.100,10.1016/j.ceramint.2017.04.100,49166,,,4,4,4,60,,0,0,0,0,4,0,0,"10.1016_j.ceramint.2017.04.100__sample_82714, 10.1016_j.ceramint.2017.04.100__sample_82715, 10.1016_j.ceramint.2017.04.100__sample_82716, 10.1016_j.ceramint.2017.04.100__sample_82717",B,max score=60; samples=4,no,https://doi.org/10.1016/j.ceramint.2017.04.100
DOI:10.1016/j.jallcom.2020.155058,10.1016/j.jallcom.2020.155058,49823,,,3,3,3,60,,0,0,0,0,3,0,0,"10.1016_j.jallcom.2020.155058__sample_84133, 10.1016_j.jallcom.2020.155058__sample_84134, 10.1016_j.jallcom.2020.155058__sample_84135",B,max score=60; samples=3,no,https://doi.org/10.1016/j.jallcom.2020.155058
DOI:10.1016/j.ceramint.2017.05.161,10.1016/j.ceramint.2017.05.161,31597,,,7,7,7,60,0.4561357,0,0,0,7,0,0,0,"10.1016_j.ceramint.2017.05.161__sample_41615, 10.1016_j.ceramint.2017.05.161__sample_41616, 10.1016_j.ceramint.2017.05.161__sample_41617, 10.1016_j.ceramint.2017.05.161__sample_41618, 10.1016_j.ceramint.2017.05.161__sample_41619, 10.1016_j.ceramint.2017.05.161__sample_41620, 10.1016_j.ceramint.2017.05.161__sample_41621",B,max score=60; samples=7,no,https://doi.org/10.1016/j.ceramint.2017.05.161
DOI:10.1016/j.ceramint.2018.10.109,10.1016/j.ceramint.2018.10.109,31598,,,3,3,3,60,0.1693348,0,0,0,3,0,0,0,"10.1016_j.ceramint.2018.10.109__sample_41612, 10.1016_j.ceramint.2018.10.109__sample_41613, 10.1016_j.ceramint.2018.10.109__sample_41614",B,max score=60; samples=3,no,https://doi.org/10.1016/j.ceramint.2018.10.109
DOI:10.1016/j.jallcom.2019.153413,10.1016/j.jallcom.2019.153413,23635,,,4,4,4,60,0.07746293,0,0,0,3,1,0,0,"10.1016_j.jallcom.2019.153413__sample_29482, 10.1016_j.jallcom.2019.153413__sample_29484, 10.1016_j.jallcom.2019.153413__sample_29485, 10.1016_j.jallcom.2019.153413__sample_29487",B,max score=60; samples=4,no,https://doi.org/10.1016/j.jallcom.2019.153413
DOI:10.1016/j.jallcom.2019.152999,10.1016/j.jallcom.2019.152999,23644,,,4,3,4,60,0.0040132,0,0,0,0,3,1,0,"10.1016_j.jallcom.2019.152999__sample_29541, 10.1016_j.jallcom.2019.152999__sample_29542, 10.1016_j.jallcom.2019.152999__sample_29543, 10.1016_j.jallcom.2019.152999__sample_29540",B,max score=60; samples=4,no,https://doi.org/10.1016/j.jallcom.2019.152999
DOI:10.1016/j.jallcom.2019.152508,10.1016/j.jallcom.2019.152508,23717,,,3,3,3,60,,0,0,0,3,0,0,0,"10.1016_j.jallcom.2019.152508__sample_34029, 10.1016_j.jallcom.2019.152508__sample_34030, 10.1016_j.jallcom.2019.152508__sample_34031",B,max score=60; samples=3,no,https://doi.org/10.1016/j.jallcom.2019.152508
DOI:10.1016/j.ceramint.2021.03.081,10.1016/j.ceramint.2021.03.081,32665,,,3,3,3,60,0.2051984,0,0,0,0,3,0,0,"10.1016_j.ceramint.2021.03.081__sample_44889, 10.1016_j.ceramint.2021.03.081__sample_44890, 10.1016_j.ceramint.2021.03.081__sample_44891",B,max score=60; samples=3,no,https://doi.org/10.1016/j.ceramint.2021.03.081
DOI:10.1016/j.jallcom.2019.152204,10.1016/j.jallcom.2019.152204,23945,,,5,5,5,60,,0,0,0,5,0,0,0,"10.1016_j.jallcom.2019.152204__sample_35355, 10.1016_j.jallcom.2019.152204__sample_35356, 10.1016_j.jallcom.2019.152204__sample_35357, 10.1016_j.jallcom.2019.152204__sample_35358, 10.1016_j.jallcom.2019.152204__sample_35359",B,max score=60; samples=5,no,https://doi.org/10.1016/j.jallcom.2019.152204
DOI:10.1016/j.compositesb.2012.02.028,10.1016/j.compositesb.2012.02.028,688,,,1,1,1,60,0.005904871,0,0,0,1,0,0,0,10.1016_j.compositesb.2012.02.028__sample_30052,B,max score=60; samples=1,no,https://doi.org/10.1016/j.compositesb.2012.02.028
DOI:10.1016/j.jallcom.2018.04.214,10.1016/j.jallcom.2018.04.214,27920,,,6,6,6,60,,0,0,0,6,0,0,0,"10.1016_j.jallcom.2018.04.214__sample_31550, 10.1016_j.jallcom.2018.04.214__sample_31551, 10.1016_j.jallcom.2018.04.214__sample_31552, 10.1016_j.jallcom.2018.04.214__sample_31553, 10.1016_j.jallcom.2018.04.214__sample_31554, 10.1016_j.jallcom.2018.04.214__sample_31558",B,max score=60; samples=6,no,https://doi.org/10.1016/j.jallcom.2018.04.214
DOI:10.1016/j.jallcom.2018.03.347,10.1016/j.jallcom.2018.03.347,33951,,,6,6,6,60,,0,0,0,6,0,0,0,"10.1016_j.jallcom.2018.03.347__sample_44057, 10.1016_j.jallcom.2018.03.347__sample_44136, 10.1016_j.jallcom.2018.03.347__sample_44177, 10.1016_j.jallcom.2018.03.347__sample_44178, 10.1016_j.jallcom.2018.03.347__sample_44179, 10.1016_j.jallcom.2018.03.347__sample_44181",B,max score=60; samples=6,no,https://doi.org/10.1016/j.jallcom.2018.03.347
DOI:10.1016/j.cplett.2020.137637,10.1016/j.cplett.2020.137637,27790,,,2,2,2,60,0.01501607,0,0,0,2,0,0,0,"10.1016_j.cplett.2020.137637__sample_31037, 10.1016_j.cplett.2020.137637__sample_31038",B,max score=60; samples=2,no,https://doi.org/10.1016/j.cplett.2020.137637
DOI:10.1016/j.jallcom.2017.08.033,10.1016/j.jallcom.2017.08.033,18685,,,5,4,5,60,,0,0,0,4,0,1,0,"10.1016_j.jallcom.2017.08.033__sample_41173, 10.1016_j.jallcom.2017.08.033__sample_41174, 10.1016_j.jallcom.2017.08.033__sample_41175, 10.1016_j.jallcom.2017.08.033__sample_41176, 10.1016_j.jallcom.2017.08.033__sample_41172",B,max score=60; samples=5,no,https://doi.org/10.1016/j.jallcom.2017.08.033
DOI:10.1016/j.cryogenics.2006.09.007,10.1016/j.cryogenics.2006.09.007,718,,,3,3,3,60,0.004259425,0,0,0,0,3,0,0,"10.1016_j.cryogenics.2006.09.007__sample_11739, 10.1016_j.cryogenics.2006.09.007__sample_11740, 10.1016_j.cryogenics.2006.09.007__sample_11741",B,max score=60; samples=3,no,https://doi.org/10.1016/j.cryogenics.2006.09.007
DOI:10.1016/j.jallcom.2017.06.075,10.1016/j.jallcom.2017.06.075,18573,,,15,14,15,60,,0,0,0,7,7,1,0,"10.1016_j.jallcom.2017.06.075__sample_2563, 10.1016_j.jallcom.2017.06.075__sample_2567, 10.1016_j.jallcom.2017.06.075__sample_2569, 10.1016_j.jallcom.2017.06.075__sample_2570, 10.1016_j.jallcom.2017.06.075__sample_2571, 10.1016_j.jallcom.2017.06.075__sample_2572, 10.1016_j.jallcom.2017.06.075__sample_2573, 10.1016_j.jallcom.2017.06.075__sample_2574, 10.1016_j.jallcom.2017.06.075__sample_33843, 10.1016_j.jallcom.2017.06.075__sample_33844",B,max score=60; samples=15,no,https://doi.org/10.1016/j.jallcom.2017.06.075
DOI:10.1016/j.jallcom.2017.01.009,10.1016/j.jallcom.2017.01.009,32108,,,5,5,5,60,,0,0,0,5,0,0,0,"10.1016_j.jallcom.2017.01.009__sample_43543, 10.1016_j.jallcom.2017.01.009__sample_43544, 10.1016_j.jallcom.2017.01.009__sample_43545, 10.1016_j.jallcom.2017.01.009__sample_43546, 10.1016_j.jallcom.2017.01.009__sample_43547",B,max score=60; samples=5,no,https://doi.org/10.1016/j.jallcom.2017.01.009
DOI:10.1016/j.jallcom.2016.12.400,10.1016/j.jallcom.2016.12.400,31585,,,4,4,4,60,,0,0,0,4,0,0,0,"10.1016_j.jallcom.2016.12.400__sample_41633, 10.1016_j.jallcom.2016.12.400__sample_41634, 10.1016_j.jallcom.2016.12.400__sample_41635, 10.1016_j.jallcom.2016.12.400__sample_41636",B,max score=60; samples=4,no,https://doi.org/10.1016/j.jallcom.2016.12.400
DOI:10.1016/j.intermet.2007.02.009,10.1016/j.intermet.2007.02.009,1242,,,6,6,6,60,,0,0,0,0,6,0,0,"10.1016_j.intermet.2007.02.009__sample_8332, 10.1016_j.intermet.2007.02.009__sample_8333, 10.1016_j.intermet.2007.02.009__sample_8334, 10.1016_j.intermet.2007.02.009__sample_8335, 10.1016_j.intermet.2007.02.009__sample_8336, 10.1016_j.intermet.2007.02.009__sample_8337",B,max score=60; samples=6,no,https://doi.org/10.1016/j.intermet.2007.02.009
DOI:10.1016/j.jallcom.2016.06.006,10.1016/j.jallcom.2016.06.006,9825,,,3,3,3,60,,0,0,0,0,3,0,0,"10.1016_j.jallcom.2016.06.006__sample_7376, 10.1016_j.jallcom.2016.06.006__sample_7377, 10.1016_j.jallcom.2016.06.006__sample_7378",B,max score=60; samples=3,no,https://doi.org/10.1016/j.jallcom.2016.06.006
DOI:10.1016/j.jallcom.2020.156063,10.1016/j.jallcom.2020.156063,29049,,,5,5,5,60,,0,0,0,0,5,0,0,"10.1016_j.jallcom.2020.156063__sample_36321, 10.1016_j.jallcom.2020.156063__sample_36322, 10.1016_j.jallcom.2020.156063__sample_36323, 10.1016_j.jallcom.2020.156063__sample_36324, 10.1016_j.jallcom.2020.156063__sample_36325",B,max score=60; samples=5,no,https://doi.org/10.1016/j.jallcom.2020.156063
DOI:10.1016/j.jallcom.2020.156410,10.1016/j.jallcom.2020.156410,28912,,,6,6,6,60,0.1764706,0,0,0,6,0,0,0,"10.1016_j.jallcom.2020.156410__sample_38731, 10.1016_j.jallcom.2020.156410__sample_38732, 10.1016_j.jallcom.2020.156410__sample_38733, 10.1016_j.jallcom.2020.156410__sample_38734, 10.1016_j.jallcom.2020.156410__sample_38735, 10.1016_j.jallcom.2020.156410__sample_38736",B,max score=60; samples=6,no,https://doi.org/10.1016/j.jallcom.2020.156410
DOI:10.1016/j.jmat.2015.03.008,10.1016/j.jmat.2015.03.008,18773,,,5,5,5,60,,0,0,0,0,5,0,0,"10.1016_j.jmat.2015.03.008__sample_14335, 10.1016_j.jmat.2015.03.008__sample_14336, 10.1016_j.jmat.2015.03.008__sample_14337, 10.1016_j.jmat.2015.03.008__sample_14338, 10.1016_j.jmat.2015.03.008__sample_14339",B,max score=60; samples=5,no,https://doi.org/10.1016/j.jmat.2015.03.008
DOI:10.1016/j.jallcom.2020.156523,10.1016/j.jallcom.2020.156523,28910,,,5,5,5,60,0.3435772,0,0,0,0,5,0,0,"10.1016_j.jallcom.2020.156523__sample_38693, 10.1016_j.jallcom.2020.156523__sample_38694, 10.1016_j.jallcom.2020.156523__sample_38695, 10.1016_j.jallcom.2020.156523__sample_38696, 10.1016_j.jallcom.2020.156523__sample_38697",B,max score=60; samples=5,no,https://doi.org/10.1016/j.jallcom.2020.156523
