sample_key,split_random_80_20_step18,split_random_70_15_15_step18,split_doi_group_80_20_step18,split_material_system_group_step18
10.1039_c5tc01509j__sample_13191,train,train,test,not_assigned
10.1039_c5tc01509j__sample_13193,train,train,test,not_assigned
10.1039_c5tc01509j__sample_13194,train,train,test,not_assigned
10.1039_c5tc01509j__sample_13195,train,test,test,not_assigned
10.1039_c5tc01535a__sample_8775,train,train,test,not_assigned
10.1039_c5tc01535a__sample_8776,train,train,test,not_assigned
10.1039_c5tc01535a__sample_8777,train,train,test,not_assigned
10.1039_c5tc01535a__sample_8778,train,train,test,not_assigned
10.1039_c5tc01536g__sample_10125,train,valid,train,not_assigned
10.1039_c5tc01536g__sample_10130,train,train,train,not_assigned
10.1039_c5tc01536g__sample_10136,train,test,train,not_assigned
10.1039_c5tc01536g__sample_41665,train,train,train,not_assigned
10.1039_c5tc01573a__sample_14455,train,train,train,not_assigned
10.1039_c5tc01573a__sample_14456,train,train,train,not_assigned
10.1039_c5tc01573a__sample_14457,train,train,train,not_assigned
10.1039_c5tc01573a__sample_14458,train,valid,train,not_assigned
10.1039_c5tc01573a__sample_14459,train,train,train,not_assigned
10.1039_c5tc01573a__sample_14460,test,train,train,not_assigned
10.1039_c5tc01573a__sample_14461,train,train,train,not_assigned
10.1039_c5tc01573a__sample_14462,train,train,train,not_assigned
10.1039_c5tc01608h__sample_1912,train,train,train,not_assigned
10.1039_c5tc01608h__sample_1913,train,train,train,not_assigned
10.1039_c5tc01608h__sample_1914,train,train,train,not_assigned
10.1039_c5tc01608h__sample_1915,train,train,train,not_assigned
10.1039_c5tc01608h__sample_1916,train,train,train,not_assigned
10.1039_c5tc01623a__sample_28886,train,train,train,not_assigned
10.1039_c5tc01623a__sample_28887,train,train,train,not_assigned
10.1039_c5tc01623a__sample_28888,train,valid,train,not_assigned
10.1039_c5tc01623a__sample_28889,train,test,train,not_assigned
10.1039_c5tc01623a__sample_28890,train,train,train,not_assigned
10.1039_c5tc01623a__sample_28891,train,train,train,not_assigned
10.1039_c5tc01636c__sample_7285,train,valid,train,not_assigned
10.1039_c5tc01636c__sample_7286,train,train,train,not_assigned
10.1039_c5tc01636c__sample_7287,train,valid,train,not_assigned
10.1039_c5tc01636c__sample_7288,train,valid,train,not_assigned
10.1039_c5tc01636c__sample_7289,train,test,train,not_assigned
10.1039_c5tc01636c__sample_7290,train,test,train,not_assigned
10.1039_c5tc01636c__sample_7291,train,train,train,not_assigned
10.1039_c5tc01636c__sample_7292,train,valid,train,not_assigned
10.1039_c5tc01636c__sample_7293,train,train,train,not_assigned
10.1039_c5tc01645b__sample_13185,train,train,train,not_assigned
10.1039_c5tc01645b__sample_13186,test,train,train,not_assigned
10.1039_c5tc01645b__sample_13187,train,test,train,not_assigned
10.1039_c5tc01645b__sample_13188,train,test,train,not_assigned
10.1039_c5tc01645b__sample_13189,train,train,train,not_assigned
10.1039_c5tc01648g__sample_14463,train,train,train,not_assigned
10.1039_c5tc01648g__sample_14464,train,train,train,not_assigned
10.1039_c5tc01648g__sample_14465,train,train,train,not_assigned
10.1039_c5tc01648g__sample_14466,train,train,train,not_assigned
10.1039_c5tc01648g__sample_14467,test,train,train,not_assigned
10.1039_c5tc01704a__sample_7297,train,train,train,not_assigned
10.1039_c5tc01704a__sample_7298,test,train,train,not_assigned
10.1039_c5tc01704a__sample_7299,test,valid,train,not_assigned
10.1039_c5tc01704a__sample_7300,train,train,train,not_assigned
10.1039_c5tc01704a__sample_7301,train,train,train,not_assigned
10.1039_c5tc01704a__sample_7302,train,train,train,not_assigned
10.1039_c5tc01704a__sample_7303,train,valid,train,not_assigned
10.1039_c5tc01731a__sample_8268,train,test,train,not_assigned
10.1039_c5tc01731a__sample_8269,test,train,train,not_assigned
10.1039_c5tc01731a__sample_8270,train,valid,train,not_assigned
10.1039_c5tc01731a__sample_8271,train,train,train,not_assigned
10.1039_c5tc01731a__sample_8272,train,train,train,not_assigned
10.1039_c5tc01731a__sample_8273,train,train,train,not_assigned
10.1039_c5tc01731a__sample_8274,test,train,train,not_assigned
10.1039_c5tc01731a__sample_8275,train,train,train,not_assigned
10.1039_c5tc01739d__sample_19647,train,train,train,not_assigned
10.1039_c5tc01739d__sample_19648,train,train,train,not_assigned
10.1039_c5tc01739d__sample_19649,train,train,train,not_assigned
10.1039_c5tc01739d__sample_19650,train,valid,train,not_assigned
10.1039_c5tc01739d__sample_19651,train,valid,train,not_assigned
10.1039_c5tc01766a__sample_13743,train,train,train,not_assigned
10.1039_c5tc01781e__sample_107,test,train,train,not_assigned
10.1039_c5tc01781e__sample_15,train,train,train,not_assigned
10.1039_c5tc01781e__sample_298,train,train,train,not_assigned
10.1039_c5tc01781e__sample_398,train,train,train,not_assigned
10.1039_c5tc01781e__sample_62,train,train,train,not_assigned
10.1039_c5tc02263k__sample_8276,train,train,train,not_assigned
10.1039_c5tc02263k__sample_8277,train,valid,train,not_assigned
10.1039_c5tc02263k__sample_8278,test,train,train,not_assigned
10.1039_c5tc02263k__sample_8279,train,train,train,not_assigned
10.1039_c5tc02263k__sample_8280,train,train,train,not_assigned
10.1039_c5tc02263k__sample_8281,train,train,train,not_assigned
10.1039_c5tc02263k__sample_8368,train,train,train,not_assigned
10.1039_c5tc02263k__sample_8371,test,train,train,not_assigned
10.1039_c5tc02263k__sample_8374,train,train,train,not_assigned
10.1039_c5tc02263k__sample_8375,train,train,train,not_assigned
10.1039_c5tc02263k__sample_8376,train,train,train,not_assigned
10.1039_c5tc02318a__sample_26475,train,train,train,not_assigned
10.1039_c5tc02318a__sample_26476,test,train,train,not_assigned
10.1039_c5tc02318a__sample_26477,train,train,train,not_assigned
10.1039_c5tc02318a__sample_26478,test,train,train,not_assigned
10.1039_c5tc02318a__sample_26479,train,train,train,not_assigned
10.1039_c5tc02326b__sample_13199,train,valid,train,not_assigned
10.1039_c5tc02326b__sample_13200,test,train,train,not_assigned
10.1039_c5tc02326b__sample_13201,train,train,train,not_assigned
10.1039_c5tc02326b__sample_13202,train,train,train,not_assigned
10.1039_c5tc02326b__sample_13203,train,train,train,not_assigned
10.1039_c5tc02326b__sample_13204,train,test,train,not_assigned
10.1039_c5tc02326b__sample_13205,train,train,train,not_assigned
10.1039_c5tc02837j__sample_1835,train,train,train,not_assigned
10.1039_c5tc02837j__sample_1836,train,train,train,not_assigned
10.1039_c5tc02837j__sample_1837,train,train,train,not_assigned
10.1039_c5tc02837j__sample_1838,train,train,train,not_assigned
10.1039_c5tc02837j__sample_1839,test,train,train,not_assigned
10.1039_c5tc03214h__sample_11665,train,train,train,not_assigned
10.1039_c5tc03214h__sample_11666,train,train,train,not_assigned
10.1039_c5tc03214h__sample_11667,train,train,train,not_assigned
10.1039_c5tc03214h__sample_11668,train,train,train,not_assigned
10.1039_c5tc03214h__sample_11669,train,train,train,not_assigned
10.1039_c5tc03325j__sample_14469,train,train,train,not_assigned
10.1039_c5tc03325j__sample_14470,train,train,train,not_assigned
10.1039_c5tc03325j__sample_14471,train,test,train,not_assigned
10.1039_c5tc03325j__sample_14472,train,train,train,not_assigned
10.1039_c5tc03325j__sample_14473,train,train,train,not_assigned
10.1039_c5tc03692e__sample_45930,train,test,train,not_assigned
10.1039_c5tc03692e__sample_45931,test,train,train,not_assigned
10.1039_c5tc03692e__sample_45932,train,train,train,not_assigned
10.1039_c5tc03692e__sample_45933,train,train,train,not_assigned
10.1039_c5tc03692e__sample_45934,train,train,train,not_assigned
10.1039_c5tc04267d__sample_8460,train,train,train,not_assigned
10.1039_c5tc04267d__sample_8461,test,train,train,not_assigned
10.1039_c5tc04267d__sample_8462,train,train,train,not_assigned
10.1039_c5tc04267d__sample_8463,train,train,train,not_assigned
10.1039_c5tc04267d__sample_8464,test,test,train,not_assigned
10.1039_c5tc04267d__sample_8465,train,train,train,not_assigned
10.1039_c5tc04267d__sample_8466,test,valid,train,not_assigned
10.1039_c6cp04791b__sample_41691,train,test,train,not_assigned
10.1039_c6cp04791b__sample_41692,test,train,train,not_assigned
10.1039_c6cp04791b__sample_41693,test,test,train,not_assigned
10.1039_c6cp04791b__sample_41694,test,valid,train,not_assigned
10.1039_c6cp06859f__sample_82485,train,train,train,not_assigned
10.1039_c6cp06859f__sample_82486,train,valid,train,not_assigned
10.1039_c6cp06859f__sample_82487,train,valid,train,not_assigned
10.1039_c6cp06859f__sample_82488,train,train,train,not_assigned
10.1039_c6cp06859f__sample_82489,test,valid,train,not_assigned
10.1039_c6cp06859f__sample_82490,train,test,train,not_assigned
10.1039_c6cp08026j__sample_2308,test,train,train,not_assigned
10.1039_c6cp08026j__sample_2309,train,train,train,not_assigned
10.1039_c6cp08026j__sample_2310,train,test,train,not_assigned
10.1039_c6dt00564k__sample_7768,train,train,train,not_assigned
10.1039_c6dt00564k__sample_7769,test,test,train,not_assigned
10.1039_c6dt00564k__sample_7770,train,train,train,not_assigned
10.1039_c6dt00564k__sample_7771,train,train,train,not_assigned
10.1039_c6dt00564k__sample_7772,train,test,train,not_assigned
10.1039_c6dt00564k__sample_7773,train,train,train,not_assigned
10.1039_c6dt00564k__sample_7774,train,train,train,not_assigned
10.1039_c6dt00564k__sample_7775,train,train,train,not_assigned
10.1039_c6dt00974c__sample_15921,test,train,train,not_assigned
10.1039_c6dt00974c__sample_15923,train,valid,train,not_assigned
10.1039_c6dt00974c__sample_15924,train,train,train,not_assigned
10.1039_c6dt01298a__sample_4993,train,train,train,not_assigned
10.1039_c6dt01298a__sample_4994,train,train,train,not_assigned
10.1039_c6dt01298a__sample_4995,train,test,train,not_assigned
10.1039_c6dt01298a__sample_4996,test,train,train,not_assigned
10.1039_c6dt01298a__sample_4997,train,train,train,not_assigned
10.1039_c6dt02109c__sample_9808,train,train,test,not_assigned
10.1039_c6dt02109c__sample_9809,test,train,test,not_assigned
10.1039_c6dt02109c__sample_9810,train,train,test,not_assigned
10.1039_c6dt02166b__sample_14619,train,valid,train,not_assigned
10.1039_c6dt02166b__sample_14620,test,valid,train,not_assigned
10.1039_c6dt02166b__sample_14621,train,valid,train,not_assigned
10.1039_c6dt02166b__sample_14622,train,train,train,not_assigned
10.1039_c6dt02348g__sample_31289,train,train,train,not_assigned
10.1039_c6dt02348g__sample_31290,train,train,train,not_assigned
10.1039_c6dt02348g__sample_31293,train,train,train,not_assigned
10.1039_c6dt02348g__sample_31294,train,valid,train,not_assigned
10.1039_c6dt04218j__sample_82675,test,train,train,not_assigned
10.1039_c6ee00322b__sample_5034,train,train,train,not_assigned
10.1039_c6ee00322b__sample_5035,train,train,train,not_assigned
10.1039_c6ee00322b__sample_5037,train,train,train,not_assigned
10.1039_c6ee00322b__sample_5040,train,train,train,not_assigned
10.1039_c6ee00322b__sample_5041,test,train,train,not_assigned
10.1039_c6ee00728g__sample_2856,train,train,train,not_assigned
10.1039_c6ee00728g__sample_2857,train,train,train,not_assigned
10.1039_c6ee00728g__sample_2858,train,train,train,not_assigned
10.1039_c6ee00728g__sample_2859,train,train,train,not_assigned
10.1039_c6ee00728g__sample_2860,train,valid,train,not_assigned
10.1039_c6ee00728g__sample_2861,train,train,train,not_assigned
10.1039_c6ee00728g__sample_2862,train,train,train,not_assigned
10.1039_c6ee02017h__sample_33616,train,test,train,not_assigned
10.1039_c6ee02017h__sample_33617,test,train,train,not_assigned
10.1039_c6ee02017h__sample_33618,train,test,train,not_assigned
10.1039_c6ee02017h__sample_33619,test,train,train,not_assigned
10.1039_c6ee02017h__sample_33620,train,valid,train,not_assigned
10.1039_c6nr00719h__sample_8910,train,test,test,not_assigned
10.1039_c6nr00719h__sample_8911,train,train,test,not_assigned
10.1039_c6qi00162a__sample_15947,train,valid,train,not_assigned
10.1039_c6qi00162a__sample_15948,train,train,train,not_assigned
10.1039_c6qi00162a__sample_15949,train,train,train,not_assigned
10.1039_c6qi00162a__sample_15950,test,train,train,not_assigned
10.1039_c6qi00162a__sample_15951,train,train,train,not_assigned
10.1039_c6qi00162a__sample_15952,test,valid,train,not_assigned
10.1039_c6qi00162a__sample_15953,train,test,train,not_assigned
10.1039_c6qi00162a__sample_15954,test,test,train,not_assigned
10.1039_c6qi00162a__sample_15955,train,train,train,not_assigned
10.1039_c6ra01770c__sample_9065,train,train,train,not_assigned
10.1039_c6ra01770c__sample_9066,train,valid,train,not_assigned
10.1039_c6ra01947a__sample_42873,test,train,train,not_assigned
10.1039_c6ra01947a__sample_42874,train,train,train,not_assigned
10.1039_c6ra01947a__sample_42875,test,train,train,not_assigned
10.1039_c6ra01947a__sample_42876,train,test,train,not_assigned
10.1039_c6ra02658c__sample_3076,train,valid,test,not_assigned
10.1039_c6ra02658c__sample_3077,train,train,test,not_assigned
10.1039_c6ra02658c__sample_3078,train,train,test,not_assigned
10.1039_c6ra02658c__sample_3079,train,train,test,not_assigned
10.1039_c6ra02658c__sample_3080,train,train,test,not_assigned
10.1039_c6ra02658c__sample_3081,train,valid,test,not_assigned
10.1039_c6ra02658c__sample_3082,train,train,test,not_assigned
10.1039_c6ra02658c__sample_3083,test,train,test,not_assigned
10.1039_c6ra04175b__sample_46846,train,train,train,not_assigned
10.1039_c6ra04175b__sample_46847,train,train,train,not_assigned
10.1039_c6ra04175b__sample_46848,train,train,train,not_assigned
10.1039_c6ra04175b__sample_46849,test,test,train,not_assigned
10.1039_c6ra04175b__sample_46850,train,valid,train,not_assigned
10.1039_c6ra04175b__sample_46851,test,train,train,not_assigned
10.1039_c6ra06032c__sample_46991,test,test,train,not_assigned
10.1039_c6ra06032c__sample_46992,train,train,train,not_assigned
10.1039_c6ra06032c__sample_46993,train,train,train,not_assigned
10.1039_c6ra06688g__sample_9077,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9080,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9081,train,test,test,not_assigned
10.1039_c6ra06688g__sample_9082,train,valid,test,not_assigned
10.1039_c6ra06688g__sample_9083,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9084,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9085,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9086,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9087,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9088,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9089,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9090,train,test,test,not_assigned
10.1039_c6ra06688g__sample_9091,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9092,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9093,train,valid,test,not_assigned
10.1039_c6ra06688g__sample_9094,test,valid,test,not_assigned
10.1039_c6ra06688g__sample_9095,train,test,test,not_assigned
10.1039_c6ra06688g__sample_9096,test,train,test,not_assigned
10.1039_c6ra06688g__sample_9097,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9098,train,train,test,not_assigned
10.1039_c6ra06688g__sample_9099,test,train,test,not_assigned
10.1039_c6ra06688g__sample_9100,test,test,test,not_assigned
10.1039_c6ra06688g__sample_9101,test,train,test,not_assigned
10.1039_c6ra06688g__sample_9102,test,train,test,not_assigned
10.1039_c6ra08035a__sample_41267,train,valid,train,not_assigned
10.1039_c6ra08035a__sample_41268,test,train,train,not_assigned
10.1039_c6ra08035a__sample_41269,test,train,train,not_assigned
10.1039_c6ra08035a__sample_41270,train,train,train,not_assigned
10.1039_c6ra09767g__sample_9103,train,train,train,not_assigned
10.1039_c6ra09767g__sample_9104,train,test,train,not_assigned
10.1039_c6ra09767g__sample_9105,test,train,train,not_assigned
10.1039_c6ra09767g__sample_9106,test,test,train,not_assigned
10.1039_c6ta00507a__sample_41152,train,valid,train,not_assigned
10.1039_c6ta00507a__sample_41153,train,train,train,not_assigned
10.1039_c6ta00507a__sample_41154,test,train,train,not_assigned
10.1039_c6ta00507a__sample_41155,test,test,train,not_assigned
10.1039_c6ta00507a__sample_41156,train,train,train,not_assigned
10.1039_c6ta00507a__sample_41157,train,train,train,not_assigned
10.1039_c6ta00507a__sample_41158,train,train,train,not_assigned
10.1039_c6ta01140c__sample_84423,test,train,test,not_assigned
10.1039_c6ta04240f__sample_135,train,test,train,not_assigned
10.1039_c6ta04240f__sample_24,train,train,train,not_assigned
10.1039_c6ta04240f__sample_61,train,train,train,not_assigned
10.1039_c6ta04240f__sample_80,train,train,train,not_assigned
10.1039_c6ta04240f__sample_85,train,train,train,not_assigned
10.1039_c6ta04310k__sample_45730,train,train,test,not_assigned
10.1039_c6ta04310k__sample_45731,train,train,test,not_assigned
10.1039_c6ta04310k__sample_45732,train,train,test,not_assigned
10.1039_c6ta04310k__sample_45735,train,train,test,not_assigned
10.1039_c6ta07611d__sample_45746,test,test,train,not_assigned
